78203,"PAPUA",81007,"MIMIKA",9412,94
78203,"PAPUA",80309,"NABIRE",9404,94
78203,"PAPUA",79629,"NDUGA",9429,94
78203,"PAPUA",80851,"PANIAI",9410,94
78203,"PAPUA",81261,"PEGUNUNGAN BINTANG",9417,94
78203,"PAPUA",79663,"PUNCAK",9433,94
78203,"PAPUA",80724,"PUNCAK JAYA",9411,94
78203,"PAPUA",81104,"SARMI",9419,94
78203,"PAPUA",79310,"SUPIORI",9427,94
78203,"PAPUA",78324,"TOLIKARA",9418,94
78203,"PAPUA",78862,"WAROPEN",9426,94
78203,"PAPUA",81357,"YAHUKIMO",9416,94
78203,"PAPUA",79531,"YALIMO",9432,94
81877,"PAPUA BARAT",82605,"FAKFAK",9101,91
81877,"PAPUA BARAT",83194,"KAIMANA",9102,91
81877,"PAPUA BARAT",83289,"KOTA SORONG",9107,91
81877,"PAPUA BARAT",82154,"MANOKWARI",9105,91
81877,"PAPUA BARAT",928080,"MANOKWARI SELATAN",9105,91
81877,"PAPUA BARAT",81878,"MAYBRAT",9110,91
81877,"PAPUA BARAT",928081,"PEGUNUNGAN ARFAK",9104,91
81877,"PAPUA BARAT",82850,"RAJA AMPAT",9108,91
81877,"PAPUA BARAT",82022,"SORONG",9107,91
81877,"PAPUA BARAT",82724,"SORONG SELATAN",9106,91
81877,"PAPUA BARAT",81992,"TAMBRAUW",9109,91
81877,"PAPUA BARAT",82965,"TELUK BINTUNI",9104,91
81877,"PAPUA BARAT",83107,"TELUK WONDAMA",9103,91
14086,"RIAU",14630,"BENGKALIS",1408,14
14086,"RIAU",14741,"INDRAGIRI HILIR",1403,14
14086,"RIAU",14414,"INDRAGIRI HULU",1402,14
14086,"RIAU",14166,"KAMPAR",1406,14
14086,"RIAU",14087,"KEPULAUAN MERANTI",1410,14
14086,"RIAU",15846,"KOTA DUMAI",1473,14
14086,"RIAU",15775,"KOTA PEKANBARU",1471,14
14086,"RIAU",15553,"KUANTAN SINGINGI",1401,14
14086,"RIAU",14955,"PELALAWAN",1404,14
14086,"RIAU",15254,"ROKAN HILIR",1409,14
14086,"RIAU",15087,"ROKAN HULU",1407,14
14086,"RIAU",15412,"SIAK",1405,14
75425,"SULAWESI BARAT",76047,"MAJENE",7601,76
75425,"SULAWESI BARAT",75670,"MAMASA",7603,76
75425,"SULAWESI BARAT",75502,"MAMUJU",7604,76
75425,"SULAWESI BARAT",928078,"MAMUJU TENGAH",7604,76
75425,"SULAWESI BARAT",75426,"MAMUJU UTARA",7605,76
75425,"SULAWESI BARAT",75863,"POLEWALI MANDAR",7602,76
69268,"SULAWESI SELATAN",69668,"BANTAENG",7303,73
69268,"SULAWESI SELATAN",70873,"BARRU",7310,73
69268,"SULAWESI SELATAN",70239,"BONE",7311,73
69268,"SULAWESI SELATAN",69531,"BULUKUMBA",7302,73
69268,"SULAWESI SELATAN",71437,"ENREKANG",7316,73
69268,"SULAWESI SELATAN",69962,"GOWA",7306,73
69268,"SULAWESI SELATAN",69744,"JENEPONTO",7304,73
69268,"SULAWESI SELATAN",69442,"KEPULAUAN SELAYAR",7301,73
69268,"SULAWESI SELATAN",72309,"KOTA MAKASSAR",7371,73
69268,"SULAWESI SELATAN",72493,"KOTA PALOPO",7373,73
69268,"SULAWESI SELATAN",72467,"KOTA PARE PARE",7372,73
69268,"SULAWESI SELATAN",71579,"LUWU",7317,73
69268,"SULAWESI SELATAN",72190,"LUWU TIMUR",7325,73
69268,"SULAWESI SELATAN",72007,"LUWU UTARA",7322,73
69268,"SULAWESI SELATAN",70639,"MAROS",7308,73
69268,"SULAWESI SELATAN",70757,"PANGKAJENE DAN KEPULAUAN",7309,73
69268,"SULAWESI SELATAN",71327,"PINRANG",7315,73
69268,"SULAWESI SELATAN",71209,"SIDENRENG RAPPANG",7314,73
69268,"SULAWESI SELATAN",70149,"SINJAI",7307,73
69268,"SULAWESI SELATAN",70935,"SOPPENG",7312,73
69268,"SULAWESI SELATAN",69869,"TAKALAR",7305,73
69268,"SULAWESI SELATAN",71828,"TANA TORAJA",7318,73
69268,"SULAWESI SELATAN",69269,"TORAJA UTARA",7326,73
69268,"SULAWESI SELATAN",71014,"WAJO",7313,73
67393,"SULAWESI TENGAH",67558,"BANGGAI",7202,72
67393,"SULAWESI TENGAH",68681,"BANGGAI KEPULAUAN",7201,72
67393,"SULAWESI TENGAH",928074,"BANGGAI LAUT",7201,72
67393,"SULAWESI TENGAH",68309,"BUOL",7207,72
67393,"SULAWESI TENGAH",68041,"DONGGALA",7205,72
67393,"SULAWESI TENGAH",69220,"KOTA PALU",7271,72
67393,"SULAWESI TENGAH",68428,"MOROWALI",7203,72
67393,"SULAWESI TENGAH",928075,"MOROWALI UTARA",7203,72
67393,"SULAWESI TENGAH",68887,"PARIGI MOUTONG",7208,72
67393,"SULAWESI TENGAH",67866,"POSO",7204,72
67393,"SULAWESI TENGAH",67394,"SIGI",7210,72
67393,"SULAWESI TENGAH",69089,"TOJO UNA-UNA",7209,72
67393,"SULAWESI TENGAH",68206,"TOLITOLI",7206,72
72551,"SULAWESI TENGGARA",74018,"BOMBANA",7406,74
72551,"SULAWESI TENGGARA",73420,"BUTON",7401,74
72551,"SULAWESI TENGGARA",928084,"BUTON SELATAN",7401,74
72551,"SULAWESI TENGGARA",928083,"BUTON TENGAH",7401,74
72551,"SULAWESI TENGGARA",74525,"BUTON UTARA",7409,74
72551,"SULAWESI TENGGARA",72552,"KOLAKA",7404,74
72551,"SULAWESI TENGGARA",928076,"KOLAKA TIMUR",7411,74
72551,"SULAWESI TENGGARA",74288,"KOLAKA UTARA",7408,74
72551,"SULAWESI TENGGARA",72786,"KONAWE",7403,74
72551,"SULAWESI TENGGARA",928077,"KONAWE KEPULAUAN",7403,74
72551,"SULAWESI TENGGARA",73650,"KONAWE SELATAN",7405,74
72551,"SULAWESI TENGGARA",74437,"KONAWE UTARA",7410,74
72551,"SULAWESI TENGGARA",74665,"KOTA BAU BAU",7472,74
72551,"SULAWESI TENGGARA",74590,"KOTA KENDARI",7471,74
72551,"SULAWESI TENGGARA",73150,"MUNA",7402,74
72551,"SULAWESI TENGGARA",928082,"MUNA BARAT",7402,74
72551,"SULAWESI TENGGARA",74179,"WAKATOBI",7407,74
65702,"SULAWESI UTARA",65822,"BOLAANG MONGONDOW",7101,71
